time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-03-24T11:42:07.860Z,37.4196667,-113.8558333,0.26,1.6,ml,8,167,0.04207,0.13,uu,uu60486867,2022-03-24T21:29:08.445Z,"17 km WNW of Veyo, Utah",earthquake,0.75,8.9,0.152,6,reviewed,uu,uu
2022-03-24T11:37:54.090Z,38.8134995,-122.8273315,1.84,1.56,md,31,46,0.004845,0.05,nc,nc73709691,2022-03-24T11:50:35.133Z,"7km WNW of The Geysers, CA",earthquake,0.19,0.31,0.06,9,automatic,nc,nc
2022-03-24T11:36:09.020Z,38.8258324,-122.8118362,1.63,0.35,md,11,76,0.002796,0.01,nc,nc73709686,2022-03-24T11:37:43.194Z,"7km NW of The Geysers, CA",earthquake,0.31,0.7,,1,automatic,nc,nc
2022-03-24T11:33:00.900Z,37.4021667,-121.8001667,-0.2,2.31,md,86,29,0.03353,0.1,nc,nc73709681,2022-03-24T21:20:13.457Z,"5km NNE of Alum Rock, CA",earthquake,0.09,0.5,0.181,81,reviewed,nc,nc
2022-03-24T11:27:38.950Z,17.9911666666667,-66.8321666666667,15.44,2.59,md,20,175,,0.24,pr,pr71341793,2022-03-24T11:57:53.940Z,"1 km WSW of Indios, Puerto Rico",earthquake,0.65,0.68,0.0934361347249331,9,reviewed,pr,pr
2022-03-24T11:27:14.540Z,38.8246651,-122.8105011,1.41,1.2,md,26,37,0.001311,0.03,nc,nc73709671,2022-03-24T11:42:10.878Z,"7km NW of The Geysers, CA",earthquake,0.17,0.32,0.05,5,automatic,nc,nc
2022-03-24T11:23:20.010Z,38.8253326,-122.8118362,1.14,1.17,md,7,91,0.002374,0.01,nc,nc73709666,2022-03-24T11:37:11.848Z,"7km NW of The Geysers, CA",earthquake,0.34,1.04,,1,automatic,nc,nc
2022-03-24T11:20:48.940Z,38.8251648,-122.8116684,1.55,1.17,md,7,105,0.01836,0.02,nc,nc73709651,2022-03-24T13:05:11.481Z,"7km NW of The Geysers, CA",earthquake,0.65,1.28,,1,automatic,nc,nc
2022-03-24T11:20:34.260Z,38.8256683,-122.8106689,1.37,0.82,md,19,42,0.002317,0.02,nc,nc73709646,2022-03-24T11:22:07.927Z,"7km NW of The Geysers, CA",earthquake,0.19,0.51,0.52,2,automatic,nc,nc
2022-03-24T11:20:27.750Z,38.8258324,-122.8113327,1.16,0.72,md,16,70,0.002625,0.03,nc,nc73709656,2022-03-24T11:23:12.853Z,"7km NW of The Geysers, CA",earthquake,0.23,0.47,0.36,4,automatic,nc,nc
2022-03-24T11:20:00.220Z,37.4705,-118.8125,5.53,0.45,md,9,253,0.12,0.02,nc,nc73709661,2022-03-24T17:36:12.942Z,"16km SW of Toms Place, CA",earthquake,1.47,2.23,0.183,7,reviewed,nc,nc
2022-03-24T11:19:17.360Z,38.8284988,-122.8123322,1.64,0.85,md,13,58,0.005393,0.01,nc,nc73709641,2022-03-24T11:20:52.894Z,"8km NW of The Geysers, CA",earthquake,0.27,0.76,,1,automatic,nc,nc
2022-03-24T11:18:43.180Z,38.8255005,-122.8108368,1.51,0.85,md,10,75,0.002185,0.02,nc,nc73709636,2022-03-24T11:20:17.956Z,"7km NW of The Geysers, CA",earthquake,0.33,0.73,,1,automatic,nc,nc
2022-03-24T11:13:39.200Z,38.8260002,-122.8108368,1.18,1.86,md,11,114,0.03024,0.04,nc,nc73709631,2022-03-24T12:39:11.213Z,"7km NW of The Geysers, CA",earthquake,0.32,0.81,0.03,4,automatic,nc,nc
2022-03-24T11:13:35.570Z,38.8269997,-122.8098297,1.47,2.32,md,16,58,0.003605,0.01,nc,nc73709626,2022-03-24T12:39:16.212Z,"7km NW of The Geysers, CA",earthquake,0.21,0.62,,1,automatic,nc,nc
2022-03-24T11:13:29.887Z,36.6311,-116.6476,6,1.9,ml,34,54.02,0.077,0.1387,nn,nn00835919,2022-03-24T16:28:14.320Z,"27 km NE of Furnace Creek, California",earthquake,,1,0.28,19,reviewed,nn,nn
2022-03-24T11:13:03.240Z,17.964,-66.961,7.78,2.09,md,5,194,,0.05,pr,pr71341783,2022-03-24T11:36:52.580Z,"5 km WSW of Fuig, Puerto Rico",earthquake,1.03,0.39,0.00953685113874636,3,reviewed,pr,pr
2022-03-24T11:12:32.800Z,38.8273315,-122.8121643,1.77,0.8,md,22,41,0.004256,0.02,nc,nc73709621,2022-03-24T11:14:07.814Z,"7km NW of The Geysers, CA",earthquake,0.19,0.37,0.25,3,automatic,nc,nc
2022-03-24T11:11:50.560Z,38.8253326,-122.8113327,1.25,0.35,md,8,87,0.00217,0.01,nc,nc73709611,2022-03-24T11:13:28.088Z,"7km NW of The Geysers, CA",earthquake,0.35,0.98,,1,automatic,nc,nc
2022-03-24T11:10:15.780Z,38.8273315,-122.8118362,1.86,1.3,md,8,84,0.0186,0.01,nc,nc73709596,2022-03-24T12:10:14.061Z,"7km NW of The Geysers, CA",earthquake,0.4,1.67,,1,automatic,nc,nc
2022-03-24T11:09:50.120Z,38.828,-122.8101667,1.55,2.49,md,80,26,0.004599,0.07,nc,nc73709601,2022-03-24T20:56:14.165Z,"7km NW of The Geysers, CA",earthquake,0.1,0.14,0.158,50,reviewed,nc,nc
2022-03-24T10:45:12.520Z,37.4701667,-118.8521667,3.17,0.63,md,7,243,0.121,0.03,nc,nc73709586,2022-03-24T17:24:12.872Z,"18km SW of Toms Place, CA",earthquake,1.19,3.18,0.119,6,reviewed,nc,nc
2022-03-24T10:43:26.260Z,17.9363333333333,-66.9538333333333,12.88,2.55,md,8,223,,0.21,pr,pr71341773,2022-03-24T11:05:56.670Z,"6 km SW of Guánica, Puerto Rico",earthquake,1.19,0.56,0.024337471495318,4,reviewed,pr,pr
2022-03-24T10:40:46.580Z,45.356,-121.75283333333333,4.59,-0.24,md,6,132,0.02409,0.09,uw,uw61815717,2022-03-24T17:35:35.370Z,"5 km N of Government Camp, Oregon",earthquake,0.5,0.66,0.10507867496323486,5,reviewed,uw,uw
2022-03-24T10:39:09.480Z,36.53,-89.5948333,7.21,1.65,md,30,40,0.04349,0.05,nm,nm60378427,2022-03-24T13:21:35.030Z,"2 km NE of Marston, Missouri",earthquake,0.25,0.54,0.148,23,reviewed,nm,nm
2022-03-24T10:34:32.650Z,18.035,-66.1021666666667,12.5,3.07,md,12,101,,0.39,pr,pr71341763,2022-03-24T11:12:32.750Z,"3 km N of Olimpo, Puerto Rico",earthquake,0.93,1.1,0.102946976852452,8,reviewed,pr,pr
2022-03-24T10:32:32.150Z,36.0293333,-117.8136667,-1.34,0.36,ml,9,89,0.03945,0.15,ci,ci39976503,2022-03-24T15:31:46.646Z,"12km E of Coso Junction, CA",earthquake,0.23,31.61,0.153,4,reviewed,ci,ci
2022-03-24T10:30:09.593Z,36.9667,-116.2289,2.9,-0.1,ml,7,193.25,0.024,0.0647,nn,nn00835963,2022-03-24T21:22:55.382Z,"47 km E of Beatty, Nevada",earthquake,,2.3,0.19,3,reviewed,nn,nn
2022-03-24T10:26:36.430Z,38.838501,-122.8078308,2.05,0.71,md,13,61,0.01366,0.02,nc,nc73709581,2022-03-24T11:16:13.876Z,"8km WNW of Cobb, CA",earthquake,0.29,0.6,0.14,2,automatic,nc,nc
2022-03-24T10:13:52.240Z,33.0125,-116.3568333,9.9,0.77,ml,29,48,0.07316,0.17,ci,ci39976495,2022-03-24T17:26:37.928Z,"24km ESE of Julian, CA",earthquake,0.21,0.51,0.204,11,reviewed,ci,ci
2022-03-24T10:13:44.310Z,33.688,-116.7893333,16.25,0.03,ml,15,129,0.06679,0.1,ci,ci37405084,2022-03-24T17:30:21.491Z,"9km SW of Idyllwild, CA",earthquake,0.4,0.59,0.054,4,reviewed,ci,ci
2022-03-24T10:11:50.570Z,32.6758333,-117.1331667,9.94,0.86,ml,23,171,0.03961,0.14,ci,ci39976487,2022-03-24T17:22:36.439Z,"3km W of National City, CA",earthquake,0.28,0.5,0.084,6,reviewed,ci,ci
2022-03-24T10:10:50.630Z,40.7456667,-111.9428333,6.14,0.65,md,25,45,0.02339,0.16,uu,uu60486862,2022-03-24T13:13:18.880Z,"4 km WSW of Salt Lake City, Utah",earthquake,0.32,0.53,0.395,10,reviewed,uu,uu
2022-03-24T10:10:36.250Z,36.4125,-96.90383333,5.03,0.69,ml,34,65,0.02339540902,0.2,ok,ok2022fupk,2022-03-24T12:32:11.807Z,"12 km NW of Pawnee, Oklahoma",earthquake,,0.5,0.24,12,reviewed,ok,ok
2022-03-24T10:08:51.000Z,38.837,-122.8096667,2.26,1.2,md,45,36,0.01359,0.04,nc,nc73709576,2022-03-24T21:22:11.330Z,"8km WNW of Cobb, CA",earthquake,0.13,0.23,0.139,12,reviewed,nc,nc
2022-03-24T10:04:13.680Z,19.1844997406006,-155.45100402832,37.1300010681152,1.83000004,md,32,136,,0.100000001,hv,hv72960737,2022-03-24T10:07:26.490Z,"3 km SE of Pāhala, Hawaii",earthquake,0.58,0.769999981,1.10000002,7,automatic,hv,hv
2022-03-24T10:02:31.422Z,61.014,-150.9828,0,1.9,ml,,,,0.71,ak,ak0223tfkmw6,2022-03-24T10:10:29.303Z,"10 km SE of Tyonek, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-24T09:50:57.621Z,55.5538,-158.8212,24.1,2.7,ml,,,,0.46,ak,ak0223tf9joi,2022-03-24T10:10:27.588Z,"44 km SSE of Perryville, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-24T09:45:26.760Z,38.800499,-122.7766647,1.08,0.62,md,16,69,0.01143,0.04,nc,nc73709566,2022-03-24T10:12:14.383Z,"3km NW of The Geysers, CA",earthquake,0.24,0.43,0.07,3,automatic,nc,nc
2022-03-24T09:45:23.390Z,33.8865,-116.6531667,14.44,0.92,ml,42,71,0.106,0.11,ci,ci39976471,2022-03-24T17:17:55.330Z,"10km W of Garnet, CA",earthquake,0.13,0.29,0.198,25,reviewed,ci,ci
2022-03-24T09:33:25.140Z,36.1193333,-117.8656667,3.84,0.93,ml,25,43,0.008923,0.11,ci,ci39976463,2022-03-24T17:11:26.993Z,"11km NE of Coso Junction, CA",earthquake,0.21,0.25,0.193,12,reviewed,ci,ci
2022-03-24T09:14:12.730Z,37.4895,-118.8613333,4.22,0.28,md,9,301,0.1036,0.06,nc,nc73709551,2022-03-24T09:46:03.894Z,"18km WSW of Toms Place, CA",earthquake,0.95,1.85,0.188,9,reviewed,nc,nc
2022-03-24T09:07:42.680Z,46.8505,-121.75883333333333,2.27,0.29,ml,10,96,0.02315,0.06,uw,uw61815697,2022-03-24T17:23:37.230Z,"23 km ENE of Ashford, Washington",earthquake,0.32,0.66,0.08295778875205145,4,reviewed,uw,uw
2022-03-24T09:06:57.147Z,64.8245,-148.9589,39.2,1.1,ml,,,,1.19,ak,ak0223tf044y,2022-03-24T09:15:23.904Z,"25 km NNE of Four Mile Road, Alaska",earthquake,,1.9,,,automatic,ak,ak
2022-03-24T09:00:57.610Z,19.1713333333333,-155.472666666667,34.91,2.79,md,54,77,,0.12,hv,hv72960722,2022-03-24T21:23:18.850Z,"3 km S of Pāhala, Hawaii",earthquake,0.43,0.58,0.0949362658819188,23,reviewed,hv,hv
2022-03-24T08:52:32.120Z,35.6706667,-117.4815,4.69,1.07,ml,26,86,0.08544,0.11,ci,ci39976455,2022-03-24T17:08:01.349Z,"13km SSW of Searles Valley, CA",earthquake,0.15,0.43,0.121,12,reviewed,ci,ci
2022-03-24T08:51:20.216Z,1.4735,-100.8728,10,4.7,mb,,144,16.149,0.46,us,us7000gwt6,2022-03-24T09:09:17.040Z,"Galapagos Triple Junction region",earthquake,9,1.9,0.065,71,reviewed,us,us
2022-03-24T08:50:28.920Z,38.932,-111.4413333,5.84,1.52,md,6,110,0.1524,0.14,uu,uu60486857,2022-03-24T15:05:52.810Z,"16 km W of Emery, Utah",earthquake,0.76,31.61,0.239,5,reviewed,uu,uu
2022-03-24T08:36:07.550Z,44.2635,-115.1996667,16.91,1.9,ml,10,84,0.842,0.22,mb,mb80541339,2022-03-24T14:03:31.760Z,"21 km WNW of Stanley, Idaho",earthquake,0.6,1.36,0.103,10,reviewed,mb,mb
2022-03-24T08:35:20.710Z,38.918,-111.4411667,2.59,1.52,md,5,138,0.1385,0.09,uu,uu60486852,2022-03-24T15:02:45.490Z,"16 km W of Emery, Utah",earthquake,0.84,8.14,0.216,5,reviewed,uu,uu
2022-03-24T08:20:15.510Z,43.737,-121.241,1.54,0.22,ml,7,151,0.008688,0.1,uw,uw61815692,2022-03-24T17:18:30.920Z,"20 km ESE of Three Rivers, Oregon",earthquake,0.88,0.27,0.13008896922989371,5,reviewed,uw,uw
2022-03-24T08:09:32.988Z,-15.2037,167.5063,133.21,4.6,mb,,119,0.379,0.47,us,us7000gwt1,2022-03-24T08:26:09.040Z,"49 km ESE of Port-Olry, Vanuatu",earthquake,11.6,6.5,0.137,16,reviewed,us,us
2022-03-24T07:58:49.160Z,46.1995,-122.18083333333334,3.58,0.07,ml,12,138,0.006968,0.2,uw,uw61815682,2022-03-24T17:11:09.200Z,"38 km NNE of Amboy, Washington",earthquake,0.47,1.21,0.10204033591605544,8,reviewed,uw,uw
2022-03-24T07:49:59.720Z,17.819,-66.8766666666667,7.73,2.08,md,26,233,,0.18,pr,pr71341748,2022-03-24T08:53:00.920Z,"17 km S of Guánica, Puerto Rico",earthquake,0.82,1.52,0.198745234644406,11,reviewed,pr,pr
2022-03-24T07:36:54.630Z,17.9226666666667,-66.9121666666667,12.71,2.4,md,4,224,,0.11,pr,pr71341738,2022-03-24T08:25:35.460Z,"5 km S of Guánica, Puerto Rico",earthquake,2.56,0.88,0.045199778204156,3,reviewed,pr,pr
2022-03-24T07:28:30.967Z,-24.5374,179.1712,534.35,4.5,mb,,102,5.374,1.03,us,us7000gwsr,2022-03-24T07:49:38.040Z,"south of the Fiji Islands",earthquake,12.3,8.6,0.077,49,reviewed,us,us
2022-03-24T07:25:08.550Z,19.2151660919189,-155.463333129883,34.9500007629395,1.95000005,md,33,136,,0.109999999,hv,hv72960677,2022-03-24T07:28:43.140Z,"2 km NE of Pāhala, Hawaii",earthquake,0.5,0.689999998,0.75,8,automatic,hv,hv
2022-03-24T07:22:25.370Z,34.1268333,-118.6116667,4.85,1.78,ml,46,73,0.04422,0.2,ci,ci39976447,2022-03-24T17:05:48.070Z,"4km N of Topanga, CA",earthquake,0.21,0.41,0.191,24,reviewed,ci,ci
2022-03-24T07:08:38.769Z,31.97296143,-102.3464891,8.290161133,2.9,ml,19,54,0.02665547944,0.1,tx,tx2022fujk,2022-03-24T15:32:11.750Z,"6 km SSE of Gardendale, Texas",earthquake,1.273832375,0.6780025678000001,0.2,8,reviewed,tx,tx
2022-03-24T07:05:29.440Z,47.7408333,-113.6363333,5.98,-0.09,md,8,149,0.281,0.07,mb,mb80541359,2022-03-24T14:27:41.170Z,"24 km NNE of Condon, Montana",earthquake,0.79,31.61,,1,reviewed,mb,mb
2022-03-24T07:03:03.449Z,36.1483,139.3103,115.36,4.5,mb,,123,0.972,1.1,us,us7000gwsk,2022-03-24T07:18:58.040Z,"6 km SSE of Fukayachō, Japan",earthquake,5.6,7.2,0.11,24,reviewed,us,us
2022-03-24T06:57:49.700Z,37.6641667,-118.8406667,0.4,0.33,md,8,146,0.02494,0.03,nc,nc73709546,2022-03-24T09:43:29.499Z,"12km ENE of Mammoth Lakes, CA",earthquake,0.58,1.63,0.205,8,reviewed,nc,nc
2022-03-24T06:54:20.790Z,38.8436667,-122.8378333,1.99,1.45,md,52,52,0.005391,0.04,nc,nc73709541,2022-03-24T10:22:13.429Z,"10km NW of The Geysers, CA",earthquake,0.13,0.2,0.129,17,reviewed,nc,nc
2022-03-24T06:47:56.130Z,38.8363342,-122.7894974,2.01,0.97,md,13,76,0.002175,0.01,nc,nc73709536,2022-03-24T07:04:12.281Z,"6km WNW of Cobb, CA",earthquake,0.33,0.55,0.28,2,automatic,nc,nc
2022-03-24T06:41:26.150Z,19.1801662445068,-155.486663818359,31.8099994659424,2.32,ml,45,141,,0.129999995,hv,hv72960662,2022-03-24T07:59:18.040Z,"2 km SSW of Pāhala, Hawaii",earthquake,0.44,0.670000017,4.02,7,automatic,hv,hv
2022-03-24T06:41:19.673Z,31.52942457,-104.0633189,6.131567383,2,ml,18,63,0.009628466821,0.2,tx,tx2022fuim,2022-03-24T18:09:33.455Z,"35 km NW of Toyah, Texas",earthquake,1.012207154,1.106186069,0.1,6,reviewed,tx,tx
2022-03-24T06:28:42.037Z,63.1147,-149.8205,86.1,1.4,ml,,,,0.68,ak,ak0223tdchwr,2022-03-24T06:31:04.910Z,"53 km SW of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-03-24T06:20:40.480Z,35.8831667,-117.6971667,5.5,0.54,ml,16,74,0.07493,0.1,ci,ci39976423,2022-03-24T15:29:31.632Z,"20km ESE of Little Lake, CA",earthquake,0.15,0.64,0.055,5,reviewed,ci,ci
2022-03-24T06:14:25.555Z,36.6322,-116.6563,5.8,0.5,ml,18,81.07,0.075,0.1512,nn,nn00835918,2022-03-24T17:33:26.921Z,"26 km NE of Furnace Creek, California",earthquake,,2.5,1.03,7,reviewed,nn,nn
2022-03-24T06:13:21.573Z,58.101,-151.6109,29.9,1.9,ml,,,,0.23,ak,ak0223td98l9,2022-03-24T06:15:54.341Z,"56 km ENE of Ouzinkie, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-24T06:09:37.179Z,62.9334,-151.2954,106.4,2.1,ml,,,,0.52,ak,ak0223td8ewg,2022-03-24T06:24:17.180Z,"55 km NNW of Petersville, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-03-24T06:04:09.600Z,35.6723333,-117.4793333,6.19,1.28,ml,20,109,0.08678,0.15,ci,ci39976415,2022-03-24T12:41:37.664Z,"13km SSW of Searles Valley, CA",earthquake,0.33,1.03,0.174,17,reviewed,ci,ci
2022-03-24T06:02:40.520Z,19.0615,-65.31,49,3.59,md,18,294,0.7545,0.46,pr,pr2022083002,2022-03-24T07:25:09.166Z,"83 km N of Culebra, Puerto Rico",earthquake,4.25,9.65,0.07,11,reviewed,pr,pr
2022-03-24T06:00:14.175Z,38.1542,-117.8854,10.4,1.2,ml,14,129.67,0.06,0.1028,nn,nn00835917,2022-03-24T16:37:33.023Z,"32 km SE of Mina, Nevada",earthquake,,1.2,0.47,5,reviewed,nn,nn
2022-03-24T05:59:44.150Z,61.6901,-146.5118,33.9,1.6,ml,,,,0.96,ak,ak0223tcxpmi,2022-03-24T06:03:29.767Z,"36 km SSE of Nelchina, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-24T05:55:35.867Z,62.9435,-151.2631,104.8,2.9,ml,,,,0.6,ak,ak0223tcwu3z,2022-03-24T17:46:36.382Z,"55 km NNW of Petersville, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-03-24T05:52:08.457Z,31.53396731,-104.0767811,6.182983398,1.8,ml,11,71,0.0194293605,0.1,tx,tx2022fugw,2022-03-24T18:37:09.016Z,"36 km NW of Toyah, Texas",earthquake,0.9382239774,1.541485558,0.1,7,reviewed,tx,tx
2022-03-24T05:50:52.750Z,38.8103333,-122.815834,3.27,0.35,md,8,125,0.0138,0.02,nc,nc73709531,2022-03-24T05:52:27.670Z,"6km NW of The Geysers, CA",earthquake,0.69,1.84,,1,automatic,nc,nc
2022-03-24T05:48:21.620Z,19.2041664123535,-155.421005249023,32.7299995422363,2.27999997,md,24,152,,0.140000001,hv,hv72960647,2022-03-24T05:51:32.850Z,"6 km E of Pāhala, Hawaii",earthquake,0.74,1.00999999,1.13,3,automatic,hv,hv
2022-03-24T05:42:18.790Z,19.0245,-65.2858,66,3.68,md,14,298,0.717,0.69,pr,pr2022083001,2022-03-24T07:52:29.040Z,"79 km N of Culebra, Puerto Rico",earthquake,9.11,14.38,0.09,8,reviewed,pr,pr
2022-03-24T05:35:35.565Z,31.7181,-104.6261,5,2.8,ml,,70,0.117,0.6,us,us7000gws4,2022-03-24T05:49:51.040Z,"55 km SSW of Whites City, New Mexico",earthquake,5.9,2,0.071,54,reviewed,us,us
2022-03-24T05:34:02.787Z,63.1382,-150.4381,96.1,1.3,ml,,,,0.43,ak,ak0223tcs9km,2022-03-24T05:41:52.678Z,"73 km NNE of Petersville, Alaska",earthquake,,1.4,,,automatic,ak,ak
2022-03-24T05:33:25.100Z,19.5008335113525,-155.492660522461,1.87000000476837,2.38,ml,17,115,,0.140000001,hv,hv72960637,2022-03-24T05:38:55.140Z,"27 km WNW of Volcano, Hawaii",earthquake,0.48,1.82000005,4.54,4,automatic,hv,hv
2022-03-24T05:31:52.620Z,48.035,-113.4841667,5.8,0.77,ml,8,228,0.394,0.16,mb,mb80541354,2022-03-24T14:21:54.730Z,"29 km ENE of Swan Lake, Montana",earthquake,1.43,10.57,0.121,2,reviewed,mb,mb
2022-03-24T05:29:15.340Z,32.3208333,-115.3685,10.31,1.98,ml,22,158,0.1121,0.15,ci,ci39976407,2022-03-24T17:18:19.194Z,"17km WSW of Delta, B.C., MX",earthquake,0.28,0.66,0.115,12,reviewed,ci,ci
2022-03-24T05:07:08.370Z,35.8811667,-117.6805,4.28,0.21,ml,10,85,0.07094,0.07,ci,ci39976399,2022-03-24T17:10:34.460Z,"21km ESE of Little Lake, CA",earthquake,0.2,0.5,0.088,4,reviewed,ci,ci
2022-03-24T04:53:45.885Z,36.6137,-116.6555,8.7,0.5,ml,5,110.58,0.058,0.1772,nn,nn00835960,2022-03-24T21:01:12.613Z,"25 km NE of Furnace Creek, California",earthquake,,2.9,1.31,4,reviewed,nn,nn
2022-03-24T04:52:05.548Z,59.8936,-152.2941,74.7,1.9,ml,,,,0.58,ak,ak0223tcap1y,2022-03-24T05:03:10.091Z,"29 km WNW of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-24T04:43:09.690Z,35.8916667,-117.7113333,7.49,1.69,ml,35,44,0.07481,0.11,ci,ci39976391,2022-03-24T17:09:05.380Z,"18km ESE of Little Lake, CA",earthquake,0.11,0.32,0.262,19,reviewed,ci,ci
2022-03-24T04:38:57.990Z,36.4655,-117.9646667,6.39,1.87,ml,31,47,0.09656,0.18,ci,ci39976383,2022-03-24T17:01:45.070Z,"16km SE of Lone Pine, CA",earthquake,0.2,0.72,0.232,15,reviewed,ci,ci
2022-03-24T04:34:48.212Z,31.60933161,-104.5202005,6.414355469,3.1,ml,21,83,0.06163938005,0.2,tx,tx2022fuei,2022-03-24T04:50:13.063Z,"64 km SSW of Whites City, New Mexico",earthquake,1.536417946,1.473534012,0.1,11,reviewed,tx,tx
2022-03-24T04:33:23.598Z,36.9724,-116.014,4.2,-0.3,ml,11,103.08,0.046,0.1058,nn,nn00835959,2022-03-24T20:45:40.851Z,"54 km NW of Indian Springs, Nevada",earthquake,,1.7,0.3,6,reviewed,nn,nn
2022-03-24T04:31:50.517Z,36.9697,-116.0186,4.7,-0.4,ml,4,159.7,0.048,0.0933,nn,nn00835958,2022-03-24T20:33:17.050Z,"54 km NW of Indian Springs, Nevada",earthquake,,5.5,0.17,3,reviewed,nn,nn
2022-03-24T04:05:08.690Z,19.2099990844727,-155.366500854492,33.5299987792969,2.05999994,md,39,192,,0.109999999,hv,hv72960552,2022-03-24T04:08:41.890Z,"11 km E of Pāhala, Hawaii",earthquake,0.65,0.860000014,1.30999994,19,automatic,hv,hv
2022-03-24T03:50:41.170Z,48.282,-113.4581667,5.18,1.2,ml,11,246,0.56,0.16,mb,mb80541349,2022-03-24T14:15:00.150Z,"25 km SW of East Glacier Park Village, Montana",earthquake,3.5,1.55,0.182,3,reviewed,mb,mb
2022-03-24T03:50:02.200Z,35.7146667,-121.0471667,5.89,1.8,md,45,66,0.09252,0.05,nc,nc73709501,2022-03-24T07:21:13.389Z,"15km ENE of San Simeon, CA",earthquake,0.15,0.53,0.276,42,reviewed,nc,nc
2022-03-24T03:28:44.860Z,35.866,-117.7111667,8.14,1.52,ml,33,33,0.07204,0.13,ci,ci39976359,2022-03-24T16:52:21.470Z,"19km ESE of Little Lake, CA",earthquake,0.13,0.38,0.143,16,reviewed,ci,ci
2022-03-24T03:14:47.610Z,19.1968326568604,-155.429504394531,34.939998626709,1.84000003,md,24,158,,0.109999999,hv,hv72960502,2022-03-24T03:17:56.760Z,"5 km E of Pāhala, Hawaii",earthquake,0.88,1,0.910000026,3,automatic,hv,hv
2022-03-24T03:14:46.220Z,39.4161667,-110.2973333,-3.22,1.65,md,8,186,0.02292,0.13,uu,uu60486847,2022-03-24T14:57:03.480Z,"16 km SSE of Sunnyside, Utah",earthquake,0.95,2.64,0.193,6,reviewed,uu,uu
2022-03-24T03:09:40.380Z,17.8345,-66.8835,13.71,3.04,md,26,228,,0.14,pr,pr71341698,2022-03-24T06:05:57.210Z,"Puerto Rico region",earthquake,0.52,0.31,0.246606762197237,12,reviewed,pr,pr
2022-03-24T03:05:04.299Z,18.8789,145.531,248.85,4.4,mb,,121,14.924,0.7,us,us7000gwrc,2022-03-24T03:21:59.040Z,"Pagan region, Northern Mariana Islands",earthquake,5.8,8.9,0.098,30,reviewed,us,us
2022-03-24T03:03:04.680Z,36.7654,-115.4268,8.7,1,ml,20,187.01,0.339,0.1465,nn,nn00835914,2022-03-24T17:14:47.993Z,"30 km NE of Indian Springs, Nevada",earthquake,,8.8,0.13,14,reviewed,nn,nn
2022-03-24T02:58:03.660Z,38.833168,-122.817337,1.61,0.85,md,11,57,0.01129,0.01,nc,nc73709491,2022-03-24T03:15:15.878Z,"8km NW of The Geysers, CA",earthquake,0.37,0.81,,1,automatic,nc,nc
2022-03-24T02:56:29.040Z,47.16466666666667,-121.96966666666667,12.72,0.9400000000000001,ml,12,165,0.02683,0.12,uw,uw61815657,2022-03-24T16:55:55.320Z,"4 km E of Buckley, Washington",earthquake,0.56,0.75,0.13668677291646547,4,reviewed,uw,uw
2022-03-24T02:56:18.020Z,33.222,-116.772,10.14,0.4,ml,25,37,0.107,0.14,ci,ci39976351,2022-03-24T16:26:00.842Z,"2km SSW of Lake Henshaw, CA",earthquake,0.19,0.53,0.087,7,reviewed,ci,ci
2022-03-24T02:47:31.830Z,33.5351667,-116.7315,2.5,0.85,ml,29,44,0.06185,0.09,ci,ci39976343,2022-03-24T16:17:26.170Z,"6km WSW of Anza, CA",earthquake,0.13,0.17,0.188,20,reviewed,ci,ci
2022-03-24T02:47:14.040Z,36.0888333,-117.651,4.68,0.32,ml,11,151,0.1044,0.05,ci,ci39976327,2022-03-24T16:13:21.767Z,"27km E of Coso Junction, CA",earthquake,0.18,0.36,0.222,4,reviewed,ci,ci
2022-03-24T02:39:24.110Z,38.7599983,-122.7178345,1.07,0.63,md,9,153,0.00572,0.02,nc,nc73709486,2022-03-24T02:56:14.761Z,"3km SW of Anderson Springs, CA",earthquake,0.38,0.41,0.13,4,automatic,nc,nc
2022-03-24T02:26:42.880Z,47.44883333333333,-121.696,15.99,1.8900000000000001,ml,11,156,0.04966,0.17,uw,uw61815647,2022-03-24T14:50:12.240Z,"4 km ESE of Riverbend, Washington",earthquake,0.76,0.7,0.2105298668092337,6,reviewed,uw,uw
2022-03-24T02:22:03.580Z,35.9328333,-117.6768333,4.46,0.89,ml,18,59,0.02621,0.08,ci,ci39976319,2022-03-24T16:08:29.794Z,"21km E of Little Lake, CA",earthquake,0.12,0.22,0.243,8,reviewed,ci,ci
2022-03-24T02:06:42.290Z,38.8343315,-122.7975006,1.99,0.71,md,10,74,0.006915,0.01,nc,nc73709481,2022-03-24T02:08:16.894Z,"7km WNW of Cobb, CA",earthquake,0.38,0.61,0.15,2,automatic,nc,nc
